2,1,0,0,0,2004,15903
1,0,0,0,0,0,0
1,2,351,0,139,2008,9313
1,1,351,0,193,2008,50088
1,1,306,364,132,2008,24574
1,2,0,0,182,2008,17238
2,1,313,0,0,2003,50963
1,0,298,379,197,0,2824
1,2,0,0,133,2009,50100
1,0,380,0,155,2008,9580
1,1,315,0,179,2007,22187
1,2,372,319,134,2008,2701
2,1,367,0,197,2004,0
1,1,369,377,179,2008,24292
1,1,0,0,139,2008,17391
1,0,302,306,194,2005,0
2,2,0,0,0,2004,22246
1,1,306,380,183,2008,9530
1,1,338,320,131,2009,3703
1,1,338,364,197,2006,50074
1,2,338,0,0,0,50010
1,1,338,0,0,0,15903
1,1,366,341,197,2006,25502
2,2,360,0,0,2004,17895
1,1,338,0,0,2007,0
1,2,338,0,0,2006,0
1,2,363,0,140,2009,9757
4,2,364,355,0,0,9320
2,1,303,0,0,2005,22191
2,1,338,364,0,2004,0
1,2,0,0,0,2008,50350
1,1,313,0,178,2007,50920
2,2,304,0,197,2005,50353
1,2,364,350,178,2007,16267
2,1,364,329,0,2005,0
1,2,323,0,179,2008,4687
2,2,302,306,197,2005,9381
0,2,319,341,132,2007,0
1,2,340,0,135,2009,21153
2,2,368,0,0,2003,9533
2,2,326,0,192,2004,17273
1,2,326,0,0,2005,2599
1,2,379,0,197,2006,0
1,2,0,0,143,2009,50005
1,1,326,366,180,2007,0
1,2,312,380,197,2007,21352
4,2,0,0,0,0,9081
1,0,0,0,0,0,50074
2,2,364,338,0,2004,4094
2,1,341,0,0,2005,21068
4,0,0,0,0,0,0
1,0,0,0,0,0,0
2,2,362,0,0,2004,0
1,2,0,0,138,2009,6786
1,1,341,0,139,2008,17908
1,2,299,0,130,2009,17352
5,2,315,0,197,0,0
2,2,356,0,0,2005,0
1,2,364,0,137,2008,3871
2,2,368,0,0,2004,16481
1,2,309,0,156,2008,50197
1,0,376,351,177,2007,17681
1,1,302,0,141,2008,9753
1,1,0,0,136,2009,50131
2,2,319,0,0,2005,25084
1,2,0,0,136,2009,17640
2,2,360,0,197,2005,0
1,2,341,0,176,2007,21095
1,1,0,0,183,2008,5005
1,2,315,0,155,2007,21411
1,1,335,351,155,2008,16117
2,1,338,374,0,2002,9261
1,2,309,0,135,2009,50367
5,2,338,0,0,0,3755
1,1,0,0,0,2007,50495
2,0,0,0,0,0,0
1,1,377,363,155,2008,4432
1,2,362,356,0,2008,4687
1,2,338,322,184,2006,50134
1,1,313,356,0,2006,9802
1,1,0,0,138,2009,9319
1,1,340,0,0,2006,9382
1,2,323,0,0,2005,0
2,2,372,0,145,2004,2661
1,2,360,0,128,0,0
1,0,0,0,0,0,0
1,1,0,0,136,2009,16992
1,1,0,0,137,2009,3240
1,2,313,317,130,2008,1384
1,1,340,0,154,2007,4448
2,1,360,0,197,2005,0
1,1,350,0,0,2005,50046
1,2,323,315,197,2005,51210
1,1,338,0,0,2006,17764
1,1,362,0,155,2006,50764
2,0,0,0,0,0,0
1,2,302,338,194,2006,24984
1,2,306,0,176,2006,2572
1,1,290,346,181,2008,2057
5,0,0,0,0,0,0
1,1,0,0,135,2009,16510
5,0,0,0,0,0,0
1,2,359,326,131,2008,50000
1,0,0,0,0,0,15903
2,1,340,0,197,2005,17138
1,1,340,366,184,2008,0
1,1,341,319,139,2008,54509
1,2,351,362,190,2006,21232
1,0,0,0,0,0,0
1,2,340,346,181,2008,23706
1,2,339,298,155,2008,50145
1,1,342,0,197,2007,50229
1,1,0,0,128,2009,22228
1,2,378,374,157,2006,4297
1,0,0,0,0,0,0
1,1,341,0,195,2006,0
2,1,0,0,0,2004,0
1,2,341,362,197,2007,0
1,0,380,376,0,2010,0
1,2,306,379,180,0,24778
1,2,362,315,197,2006,50491
1,2,369,372,131,2007,0
1,1,0,0,182,2008,2900
1,2,379,0,189,2007,9580
1,2,315,0,183,2008,50459
2,1,346,340,0,2005,4251
1,2,308,0,197,2006,23727
1,2,360,0,180,2007,0
1,1,341,359,197,2007,9580
1,2,0,0,195,2008,19464
1,0,306,0,0,2006,52396
1,2,0,0,0,0,0
1,2,297,0,149,2006,17115
1,0,0,0,0,0,0
2,0,372,0,0,2005,0
1,1,340,0,0,2008,1387
1,0,313,0,190,2007,4004
1,2,0,0,0,2008,0
2,2,377,0,197,2004,0
1,1,0,0,133,2009,50012
1,1,289,0,200,2005,50117
1,0,0,0,0,0,0
1,1,369,302,145,2008,50093
1,1,302,0,180,2008,9567
1,1,318,299,183,2008,4381
1,2,338,0,181,2007,9423
1,2,341,306,0,2007,0
1,1,0,0,181,2008,20577
1,1,338,341,0,2006,0
2,1,339,0,135,2000,0
1,2,379,301,194,2007,16335
1,1,326,377,0,2008,52761
1,1,341,338,179,2008,22200
1,2,0,0,133,2008,50005
2,1,323,0,197,2005,5979
1,2,0,0,139,2009,6674
2,1,313,0,0,2003,50010
1,2,302,0,128,2009,17456
2,1,304,0,197,2004,8966
1,1,338,364,140,2009,50010
1,1,341,337,155,2008,25824
2,2,338,0,197,2004,0
2,1,347,322,0,2003,3528
2,2,306,0,151,2004,19403
1,2,364,341,0,2007,2849
1,2,306,367,180,2007,0
1,2,351,0,177,2007,50511
1,1,0,0,179,2008,50001
1,0,339,292,0,2006,0
1,2,364,0,0,2007,0
1,0,364,0,197,2005,7116
1,2,341,378,137,2009,16399
1,2,323,0,139,2009,2381
1,2,0,0,155,2004,17058
1,1,341,327,197,2007,50864
1,1,0,0,131,2008,50258
2,2,360,0,197,2004,0
2,1,313,0,197,2004,19114
1,0,0,0,0,0,0
1,0,348,0,154,2006,0
2,1,326,366,0,2005,17819
2,0,0,0,0,0,0
1,1,302,0,0,2006,21326
2,2,0,0,0,2004,0
1,0,0,0,0,0,0
1,1,323,0,182,2008,9588
1,1,379,366,180,2008,4262
1,2,297,338,140,2009,24694
1,1,356,339,197,2007,50045
1,2,0,0,155,2008,50193
1,1,340,366,155,2006,50325
1,1,377,0,155,2007,50065
2,1,356,0,0,2005,0
1,0,374,364,157,2006,3864
1,1,341,317,142,2008,21427
2,2,306,0,151,2001,9580
1,1,364,326,134,2009,23732
1,2,364,0,0,2005,20738
1,1,372,310,140,2008,3666
2,1,349,0,0,2005,9740
1,2,318,0,0,2005,4004
1,2,360,0,197,2006,22246
1,1,331,0,132,2007,10542
2,2,359,377,197,2004,0
1,1,317,0,197,2006,51367
1,1,297,0,155,2007,23106
1,1,317,0,197,2006,50610
2,0,0,0,0,2005,0
1,2,360,0,157,2006,6676
1,1,302,0,197,2005,0
2,1,290,0,197,2004,50258
2,1,374,367,0,2005,3755
1,2,341,313,0,2006,50151
2,2,315,353,197,2002,22234
5,2,301,323,0,0,16540
3,2,336,338,197,1901,0
1,1,364,0,135,2007,3708
1,2,339,337,0,2007,9771
1,1,364,330,179,2008,3841
2,1,312,0,0,2005,16346
2,2,306,338,151,2005,16765
2,1,326,0,197,2004,11095
1,0,338,0,189,0,50427
1,0,359,325,0,0,0
1,1,326,379,136,0,3681
1,2,364,374,141,2007,50775
2,2,302,0,197,2005,26517
1,1,368,0,156,2007,9415
1,1,340,0,0,2007,0
5,2,369,0,197,2007,1790
2,2,377,370,0,2005,10289
1,1,360,319,154,2006,23341
2,1,290,0,197,2005,0
1,1,317,319,197,2007,16438
2,1,338,0,197,2005,17786
4,1,0,0,0,0,0
2,2,0,0,0,2005,0
1,1,341,326,128,2009,3157
2,2,356,0,0,2004,0
2,0,0,0,0,0,0
1,1,0,0,134,2008,50178
1,1,341,0,197,2006,0
1,2,0,0,140,2009,50060
1,2,338,0,179,2007,17456
1,1,326,339,192,2006,50590
1,1,314,0,128,2008,6572
1,1,323,327,193,2008,20733
2,2,367,306,0,2004,0
1,1,0,0,0,2007,50012
1,2,0,0,197,0,0
1,1,0,0,190,2008,50963
2,2,0,0,0,2003,0
2,1,306,0,0,2003,50692
5,0,0,0,0,0,0
1,1,0,0,130,2009,51285
1,2,0,0,155,2007,0
1,1,360,0,155,2008,9557
1,1,340,0,129,2008,17584
1,1,366,0,0,2006,0
1,1,308,346,197,2007,50131
2,1,368,0,0,2004,24512
1,2,341,0,191,2008,17970
2,1,366,0,0,2004,17786
1,2,341,347,0,2008,0
1,1,339,313,181,2008,6475
2,2,323,0,197,2004,0
1,1,0,0,128,2007,0
1,2,338,364,193,2007,9060
1,0,340,330,180,2007,1595
1,2,359,0,139,2009,2322
1,1,302,0,180,2007,14247
2,2,0,0,0,2004,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
1,1,378,298,197,2005,9423
2,0,0,0,0,2005,50343
1,2,354,0,140,2009,9678
2,0,0,0,0,0,0
1,2,338,0,147,2008,50005
1,2,0,0,129,2009,50074
1,1,355,340,197,2006,4004
1,1,338,0,0,2007,4296
2,0,341,0,0,2005,9580
1,1,0,0,155,2008,52125
1,2,0,0,0,2008,1933
1,2,362,0,154,2006,52899
1,2,0,0,185,2008,19623
1,2,364,362,156,2008,16813
1,2,338,0,197,2006,50468
1,1,302,379,0,2006,0
1,2,0,0,193,2008,20763
1,0,0,0,0,0,0
1,2,302,301,201,2010,5221
1,1,364,368,133,2009,3716
5,2,364,0,0,2008,0
1,0,360,0,131,2008,17717
1,2,311,337,194,2007,5000
1,1,367,0,155,2006,17129
1,2,306,380,0,2008,25839
1,1,0,0,135,2009,4296
2,2,306,338,0,2005,50244
1,1,332,0,194,2005,23706
2,2,341,0,197,2005,50886
2,1,302,0,0,2005,0
1,1,0,0,139,2008,22236
2,2,306,0,128,2003,0
1,2,364,0,150,2006,0
2,2,341,319,197,2005,50203
1,0,360,0,136,2009,9262
5,1,355,0,177,2005,17531
1,1,301,308,141,2009,9328
1,1,323,0,132,2006,17165
2,2,0,0,0,2003,50294
4,1,0,0,0,0,9077
1,1,341,364,128,2009,9671
1,1,0,0,199,2008,9448
1,1,379,379,197,0,17640
1,1,302,308,130,2009,25825
1,1,0,0,143,2009,9570
1,1,312,304,0,2007,1289
1,2,0,0,0,2008,9073
1,0,0,0,0,0,0
1,2,303,0,155,2008,1604
2,2,317,0,0,2005,0
1,2,376,0,197,2005,17010
1,1,338,0,197,2007,2190
1,2,379,0,197,2006,0
1,1,356,372,0,2007,0
1,1,298,0,197,2006,50017
1,1,0,0,0,2006,0
1,2,338,364,139,2009,16794
2,1,302,0,197,2005,6278
1,2,323,0,183,2007,8923
1,2,0,0,128,2009,21094
2,2,319,301,180,2005,1379
2,1,364,366,0,2003,16405
2,2,367,289,194,2002,50615
1,2,341,319,197,2006,16043
1,1,0,0,183,2008,50193
1,1,374,368,188,2009,8954
1,1,0,0,140,2009,52540
1,2,0,0,137,2009,2292
2,0,0,0,0,2004,0
1,1,341,0,189,2007,2241
1,1,0,0,135,2009,9480
2,1,360,0,0,2005,9505
2,2,322,0,151,2005,25180
1,2,306,339,154,2007,19439
2,1,361,0,0,2004,17009
1,1,374,0,155,2007,9032
1,2,0,0,131,2008,3571
1,1,0,0,137,2008,50012
2,1,0,0,0,2004,50676
1,1,0,0,128,2009,9451
1,1,306,0,0,2006,14449
2,1,315,0,0,2004,9321
2,2,368,0,0,2004,9581
1,2,367,374,197,2005,0
1,0,0,0,0,2007,0
2,1,339,0,0,2005,50152
1,2,323,0,0,2006,51129
1,1,0,0,131,2009,2596
1,1,367,319,197,2006,0
1,0,0,0,0,0,0
1,2,362,0,0,2006,21046
1,1,341,306,132,2009,24456
1,1,299,380,197,2008,0
1,2,341,0,197,2006,1964
1,1,326,0,135,2008,5641
1,2,0,0,130,2009,50911
1,1,302,0,141,2009,17211
1,1,308,0,155,2007,0
1,2,364,0,184,2006,0
2,1,366,0,0,2005,2813
1,2,323,309,140,2009,17144
1,1,331,0,155,2007,18073
2,0,299,0,0,2003,0
1,1,302,0,155,2008,4294
2,2,359,0,144,2005,17340
1,1,366,337,0,2007,21169
1,2,0,0,0,0,0
1,2,303,0,199,2007,16795
1,1,313,339,156,2008,20738
1,1,306,367,128,0,50229
1,2,319,0,155,2006,0
2,1,341,315,197,2004,4700
1,1,308,329,199,2006,17022
1,1,340,0,182,2007,24226
1,2,0,0,155,2008,50229
2,2,291,0,0,2004,0
1,1,303,0,140,2008,3172
1,2,0,0,197,2010,0
2,2,306,0,197,2005,8648
1,2,290,380,181,2008,0
1,2,326,379,128,2009,50165
2,1,321,0,197,2004,0
1,1,0,0,0,2008,17263
1,0,0,0,0,0,0
1,2,312,376,0,0,0
2,2,302,0,0,2002,9023
1,1,374,0,154,2006,9077
2,1,379,338,0,2004,23994
1,2,323,0,128,2007,0
1,1,360,0,197,2006,9321
1,2,0,0,193,2008,0
1,0,302,0,175,2007,17569
1,1,339,302,0,2007,3638
1,2,323,0,133,2009,0
1,2,0,0,144,2008,9771
2,2,362,359,0,2003,0
2,0,0,0,0,2005,50074
1,1,351,0,156,2008,5971
1,1,338,0,197,2006,50086
1,1,368,328,0,2009,25825
2,2,315,329,0,2004,50522
2,1,364,337,0,2005,50074
2,1,338,0,0,2005,50499
1,0,379,319,190,0,16383
2,0,0,0,0,0,50094
5,2,315,294,197,0,50347
1,1,372,0,183,2010,0
5,1,0,0,0,2009,50084
2,2,319,0,0,2005,0
2,1,364,0,0,2005,51700
1,2,367,0,186,2005,25311
1,2,367,319,155,2007,50060
1,2,338,0,197,2005,50365
2,2,304,0,197,2004,1569
1,1,340,0,197,2006,50152
1,1,379,0,189,2008,3528
1,2,0,0,136,2009,50333
1,2,306,0,141,2009,50149
1,1,356,0,0,2005,0
2,1,341,373,0,2005,50111
2,1,366,290,0,2004,9366
1,1,302,0,154,2006,1941
1,2,0,0,176,2007,1317
1,0,0,0,0,0,0
1,1,301,360,183,2008,3681
1,1,0,0,139,2008,15888
1,2,306,0,154,2007,14317
1,0,0,0,0,0,0
2,2,313,338,197,2004,22246
2,1,294,0,0,0,2805
1,2,306,0,141,2009,19092
2,1,326,0,0,2005,22256
1,1,379,0,136,2009,50078
1,1,302,337,141,2009,22197
1,1,356,366,155,2006,50223
1,0,328,0,0,0,50410
1,2,0,0,139,2009,50178
1,2,0,0,189,2008,16329
1,0,0,0,0,0,0
1,2,323,0,138,2008,8881
1,1,338,341,195,2006,0
1,1,362,0,128,2009,24194
1,2,362,0,155,2007,0
2,1,338,289,0,2005,8138
1,2,323,0,143,2009,5845
1,2,298,301,176,2007,50444
2,1,306,0,0,2004,4063
1,1,360,0,197,2005,50125
1,2,0,0,132,2009,4568
2,2,341,0,197,2004,2824
1,0,0,0,0,0,0
1,2,341,0,197,2007,20487
1,2,341,0,155,2007,17211
1,2,301,0,181,2008,16267
1,2,338,364,135,2009,3842
1,2,346,312,150,2008,19198
1,0,327,352,197,0,50649
1,2,306,0,131,2009,3698
1,2,293,309,197,2007,50124
2,1,366,338,0,2003,16114
1,2,364,368,139,2008,15337
1,1,0,0,132,2009,16227
1,2,379,0,0,2007,50344
1,1,0,0,148,0,0
1,1,366,0,130,2009,50104
1,2,0,0,155,2008,9157
1,2,315,360,155,2007,50872
4,0,0,0,0,0,9351
1,1,312,0,199,2008,9720
2,1,298,0,197,2004,50450
1,1,312,0,188,2009,17486
1,1,369,337,132,2009,20783
1,1,368,328,132,2008,17934
1,0,0,0,0,0,0
1,2,341,337,130,2008,51494
1,1,339,0,181,2007,9649
1,1,0,0,183,2008,9533
1,1,302,0,180,2008,0
1,1,317,0,0,2007,7831
1,0,326,338,197,2006,50117
2,2,338,289,197,2005,9326
1,1,319,0,0,2007,57541
1,2,366,0,139,2009,53370
1,1,0,0,0,2009,15912
1,2,0,0,155,2008,9887
1,1,313,0,136,2009,53663
1,1,366,0,133,2008,22152
2,2,341,319,0,2004,0
1,1,0,0,0,2007,22250
1,2,364,319,0,2006,17175
1,1,340,0,197,2007,0
1,0,0,0,0,0,0
2,0,340,0,197,0,50059
1,0,377,379,197,2005,0
1,1,292,0,140,2009,16423
1,1,0,0,181,2008,17690
2,1,374,0,197,2003,0
2,2,302,0,197,1988,0
1,1,327,302,199,2008,50398
1,2,0,0,0,2009,55403
1,2,0,0,137,2009,17836
2,2,319,0,150,2005,17654
1,0,339,0,0,0,3735
1,2,323,0,128,2008,5359
2,1,339,379,194,2005,50045
2,2,361,292,197,0,15903
1,1,0,0,129,2008,17273
1,1,0,0,132,2009,8876
1,1,366,317,191,2009,4700
2,2,289,0,0,2005,0
2,1,0,0,0,2005,0
2,1,301,0,197,2004,0
1,1,0,0,179,2008,0
1,2,302,379,139,2009,50002
3,2,323,0,0,0,0
1,2,0,0,195,2008,1269
1,1,302,0,155,2008,4302
1,0,0,0,0,0,0
1,2,308,363,197,2007,0
2,1,326,0,0,0,9556
1,1,0,0,197,2008,0
2,1,359,342,0,2004,23645
2,2,338,0,197,2004,22250
1,1,302,337,199,2008,22187
1,1,302,0,197,2006,21009
1,1,328,368,193,2007,52532
1,2,298,339,131,0,9484
1,1,0,0,182,2008,15952
2,2,302,0,197,2004,0
1,1,292,0,0,0,0
2,1,360,0,144,2003,0
2,1,368,0,197,2004,0
1,1,360,0,139,2007,22191
1,2,0,0,139,2008,2113
1,1,332,0,197,2005,51444
1,2,0,0,187,2007,50582
1,2,343,0,146,2006,17263
1,0,340,0,156,2006,4296
1,0,0,0,0,0,0
1,2,341,0,140,2008,0
1,1,302,0,197,2006,17763
1,1,340,0,135,2008,50442
2,1,351,0,197,2005,0
1,1,341,0,197,2006,51042
1,0,360,0,138,2006,17537
1,2,323,0,175,2006,51624
5,2,348,0,197,0,0
1,1,0,0,134,2008,50410
1,1,325,373,143,2009,50244
1,2,297,0,134,2009,53976
1,1,302,0,186,2006,9343
2,2,360,0,197,2005,4004
2,2,368,0,150,2005,0
1,2,356,348,197,2005,50483
1,1,338,337,180,2007,53313
1,1,315,0,197,2006,1751
1,1,319,374,138,2006,0
2,2,372,0,0,2005,10937
1,2,306,0,0,2007,16525
2,1,0,0,0,2005,3576
2,1,310,0,0,2005,22264
1,1,0,0,185,2008,0
3,2,330,363,144,0,9588
2,2,364,0,197,2004,0
1,2,0,0,0,2006,0
1,1,378,338,197,2006,4696
1,1,298,378,128,2008,17584
1,1,326,379,0,2008,0
1,2,306,0,131,2009,18065
1,1,374,319,0,2007,16159
2,1,339,0,197,2004,50005
1,1,340,341,193,2008,50080
1,1,312,326,133,2007,0
1,1,292,0,189,2007,22204
1,0,364,0,0,2006,0
1,2,0,0,0,0,0
1,1,306,0,141,2009,22228
1,1,321,341,179,2008,52441
5,0,0,0,0,0,0
1,1,326,0,140,2009,17430
1,2,319,0,179,2007,2077
1,0,341,319,0,2006,0
1,2,366,0,197,2006,17137
1,1,0,0,190,2008,9603
1,1,366,337,182,2008,2057
1,2,364,309,129,2008,9753
1,2,363,0,130,2008,9423
1,2,319,0,0,2007,2561
1,2,364,0,154,2006,15969
1,2,319,0,0,2007,0
2,2,0,0,0,0,0
1,1,0,0,128,2009,50045
1,2,0,0,181,2008,20340
1,1,302,312,183,2007,3371
1,1,0,0,134,2008,0
2,1,315,0,0,2005,50487
1,2,323,364,128,2009,2490
2,1,315,0,0,2005,2277
5,2,308,0,197,0,0
2,2,312,376,128,1992,2702
2,2,306,0,149,2005,0
1,2,0,0,0,2008,50494
1,1,312,0,197,2006,22236
1,2,301,0,156,2006,51312
2,1,0,0,0,0,0
2,1,337,293,0,2004,9510
1,2,319,364,147,2007,50258
1,1,0,0,142,2008,1384
4,0,0,0,0,0,0
2,1,360,309,0,2005,50384
1,1,326,327,140,2008,3524
1,2,303,0,189,2007,9451
1,2,0,0,134,2009,19608
1,2,0,0,190,2008,16068
1,2,302,367,155,2007,0
1,2,302,0,129,2009,21621
2,0,315,0,200,2000,0
1,1,0,0,129,2009,9755
1,2,323,0,155,2008,3716
1,1,0,0,134,2008,9501
1,1,0,0,141,2009,9480
1,1,338,0,133,0,51038
1,1,326,292,129,2009,6347
1,1,306,341,197,2005,50168
2,1,0,0,197,2005,17568
1,2,323,362,137,2009,54277
1,1,0,0,137,2009,17568
1,1,382,0,0,2007,0
2,2,366,0,199,2004,0
1,2,326,0,176,2007,3580
2,1,309,361,0,2005,0
1,1,356,313,134,2008,8947
2,2,338,0,0,2005,15912
1,1,369,368,179,2007,52044
1,1,0,0,128,2009,20927
1,2,330,372,0,2007,0
1,1,366,0,143,2006,0
1,2,367,0,151,2008,5807
1,1,364,289,0,2006,1751
2,1,364,0,0,2005,1909
2,1,360,0,197,2005,9319
1,2,344,321,144,0,0
1,2,309,322,131,2008,3701
1,2,315,0,175,2007,25288
2,2,315,0,199,2005,0
1,1,364,368,191,2009,16530
2,1,340,0,0,2005,3593
1,2,0,0,129,2007,7833
1,1,302,0,128,2008,3735
2,0,0,0,191,2004,0
1,0,0,0,0,0,0
1,1,301,322,128,2008,9178
1,2,316,323,133,2009,9333
1,1,366,379,190,2007,0
3,2,303,0,0,0,0
1,1,323,0,155,2007,0
2,1,290,0,0,2004,16889
1,2,297,368,176,2008,18134
1,1,341,0,156,2007,9581
1,1,340,0,0,2007,9073
2,1,290,0,0,2005,0
1,1,330,339,197,2006,26740
1,2,0,0,143,2009,50518
5,2,303,319,197,2005,50286
1,2,318,0,133,2009,7721
2,2,321,374,197,2005,25996
1,2,319,364,139,2009,50818
1,1,339,0,0,2005,9423
5,2,360,0,197,2009,22202
1,1,302,0,128,2009,23968
1,0,0,0,0,0,0
1,1,339,379,179,2007,0
1,1,364,0,178,2005,0
1,2,345,0,154,2006,50346
1,2,315,0,183,2008,9313
2,2,315,0,0,2005,1333
2,2,360,0,0,2001,3744
1,1,298,0,197,2006,50131
3,2,299,0,0,0,0
1,1,340,292,180,2008,51002
1,2,0,0,133,2009,2061
1,2,306,367,139,2008,3574
2,2,367,366,0,2004,0
1,1,340,291,155,2007,50029
2,2,308,313,0,1994,3638
1,2,315,318,128,2009,50152
1,2,351,362,0,0,3908
1,1,306,367,155,2006,17238
1,0,374,0,0,2006,0
2,2,319,0,0,2003,0
2,0,0,0,0,0,0
1,2,323,0,0,0,0
2,2,317,374,197,2005,0
1,1,366,0,0,2006,15963
2,1,326,0,0,2004,50387
1,2,351,315,201,2008,51222
2,2,329,0,0,2005,5780
1,1,377,0,192,2006,0
1,0,0,0,0,0,0
1,2,325,294,199,2007,9246
1,2,0,0,185,0,50178
1,1,341,0,183,2007,50738
1,1,382,379,0,2007,0
1,2,377,309,155,2006,17430
1,1,340,0,197,2006,50065
1,2,289,0,182,2007,0
1,2,302,0,194,2006,11719
1,1,310,0,197,2007,18116
1,1,374,365,136,2008,52299
1,1,338,0,0,2006,9588
1,0,0,0,0,0,0
1,1,341,338,155,2007,14664
2,2,352,0,197,2004,16514
1,1,311,0,197,2007,3171
1,2,0,0,199,2008,17783
1,1,303,0,0,2007,16176
2,2,340,348,0,2004,0
1,1,327,326,179,2008,18109
1,1,379,0,151,0,0
5,1,0,0,197,2005,17955
1,2,360,0,0,2007,7240
1,1,319,0,143,2008,51664
1,0,328,0,0,0,0
2,2,0,0,0,2005,6676
2,2,332,0,0,2005,18944
1,1,0,0,128,2009,50487
1,1,368,0,0,2006,26753
1,2,362,0,199,2007,16077
1,1,360,0,135,2009,51444
1,2,360,366,154,2007,50062
1,2,319,368,150,2007,15852
2,2,351,0,197,2005,21817
5,2,360,0,197,2005,690
1,1,0,0,0,2009,59407
1,2,338,326,128,2009,22211
1,0,0,0,0,0,0
1,1,295,0,182,2007,4700
1,1,0,0,0,2008,50909
2,2,302,0,0,2005,14103
2,2,341,0,0,2003,5221
1,1,0,0,137,2009,4302
1,2,369,306,132,2008,2355
1,1,310,0,145,2007,9437
2,2,378,0,0,2003,0
5,2,315,0,0,0,0
2,1,379,339,0,2005,17530
1,1,0,0,128,0,52843
1,2,338,0,151,2006,0
1,1,377,313,155,2007,52547
1,1,368,338,153,2007,9404
2,1,341,0,197,2005,50785
1,2,374,0,0,2006,51768
1,1,349,327,181,2008,9321
1,2,0,0,135,2009,17263
2,2,315,313,0,2005,16764
1,1,317,0,0,2006,21977
2,1,364,0,197,2005,50365
5,0,368,321,0,2004,23494
2,0,338,0,0,2004,17909
1,1,295,0,156,2006,11872
1,1,369,0,0,2008,10043
1,1,0,0,141,2009,3576
2,2,356,313,197,2004,51071
1,2,309,319,155,2007,17763
2,1,326,319,197,2005,0
1,1,0,0,140,2009,22234
1,1,0,0,197,2007,2247
1,2,319,341,154,2005,11099
1,2,360,313,130,2008,50025
1,2,364,338,132,2008,4005
1,1,327,0,180,2006,50529
1,0,0,0,0,0,0
1,0,0,0,0,0,0
2,2,326,0,197,2004,50105
1,2,364,337,199,2006,17598
1,2,303,0,132,2009,9580
1,1,341,0,155,2007,3576
1,2,0,0,130,2009,0
2,2,302,0,0,2004,0
2,2,315,319,0,2003,0
1,2,324,380,146,2006,17636
1,1,341,0,183,2008,2422
1,1,374,0,128,2007,15836
1,0,306,0,129,2009,9530
1,2,380,0,197,2005,1272
1,1,351,339,130,2009,22234
1,2,366,0,128,2007,22237
1,1,313,0,128,2007,50523
2,0,0,0,0,0,50608
1,2,340,362,137,2010,0
1,2,0,0,155,2008,50699
1,1,341,374,139,2008,51988
1,2,327,340,133,2008,6674
2,1,360,0,0,0,17640
1,2,323,0,154,2006,9788
1,1,360,0,176,2005,0
5,1,315,360,197,2009,3029
1,1,292,0,176,2007,9414
1,2,366,0,150,2008,19153
1,2,0,0,155,2008,10519
1,0,306,372,149,2006,17618
1,2,340,306,182,2006,5930
1,2,0,0,189,2008,16327
5,0,0,0,0,2009,50173
2,1,302,0,197,2005,9598
2,1,319,341,0,2004,0
2,2,315,0,0,2004,16160
1,2,0,0,136,2009,25082
1,1,341,0,128,2005,0
1,1,362,0,128,2008,9073
1,2,306,0,151,2007,21315
1,2,379,0,157,2006,2052
1,2,323,0,175,2008,25425
2,2,315,319,184,2004,0
1,1,366,319,176,2008,50036
1,1,339,0,155,2006,50173
1,2,0,0,147,2008,50060
2,2,323,0,197,2005,22250
2,1,293,0,197,2005,50123
2,0,330,0,0,0,21781
1,2,382,0,197,0,0
1,2,362,374,197,0,5480
2,2,323,0,134,2004,9533
1,2,306,341,135,2009,4453
1,2,289,378,138,2009,3966
1,2,319,370,185,2009,5486
1,1,302,0,134,2009,21323
2,1,302,304,0,0,0
1,2,323,0,135,2008,50343
1,2,306,367,197,2006,17456
1,1,366,0,132,2007,19039
1,1,0,0,154,2007,50343
1,1,364,338,185,2007,0
1,2,374,0,0,0,50088
2,0,306,0,0,2005,0
1,2,0,0,137,2007,0
1,1,0,0,135,2008,51849
1,1,340,374,0,2007,7693
1,2,0,0,128,2009,9720
1,1,362,0,130,0,21095
1,1,303,302,139,2009,9366
2,2,338,0,0,2004,50050
1,2,303,359,150,2007,0
1,2,313,328,132,2006,4336
2,1,321,0,197,2004,0
1,2,327,0,0,2008,50616
1,2,315,0,131,2009,2813
1,1,302,0,0,2007,9757
2,1,292,0,0,2003,9286
1,2,351,359,197,2007,50911
2,1,310,0,197,2004,0
1,2,356,359,128,2008,0
2,1,339,0,0,2004,50582
1,2,0,0,0,2009,9437
1,0,305,0,0,2006,22265
5,1,360,0,197,2005,2322
2,1,298,379,0,2005,5211
1,0,0,0,0,0,0
1,2,364,362,181,0,0
1,2,341,366,149,2008,56377
1,0,0,0,0,0,0
1,1,292,0,0,2007,50334
1,1,326,0,155,2007,3600
2,2,299,0,0,2005,17640
1,2,319,0,155,2007,21776
1,1,0,0,193,2008,21781
1,2,338,367,197,2005,0
2,2,377,0,197,2005,17263
1,2,349,0,197,0,0
1,1,364,0,156,2006,22234
1,1,333,0,0,2007,50927
1,2,323,359,155,2008,21800
1,2,360,0,197,2006,50614
5,2,311,0,0,0,52846
1,1,0,0,179,2008,11019
2,1,325,342,0,2005,0
1,2,353,0,140,2009,4004
2,2,302,0,0,0,16445
2,2,299,0,0,2000,20731
1,2,347,0,180,2007,6399
1,0,0,0,0,0,0
1,2,360,0,179,2007,53091
